epoch,step,test/mae,test/r2,test/rmse,test/task_loss,test/total_loss,test/vgae_loss
0,0,0.3190384805202484,0.4594244360923767,0.3958410918712616,0.5662104487419128,1.6391048431396484,1.0728942155838013
0,0,0.3190384805202484,0.4594244360923767,0.3958410918712616,0.5662104487419128,1.6411123275756836,1.0749019384384155
