epoch,step,test/mae,test/r2,test/rmse,test/task_loss,test/total_loss,test/vgae_loss
0,0,0.5719359517097473,0.5810638070106506,0.7463914155960083,0.3750622272491455,1.8902164697647095,1.5151541233062744
