epoch,step,test/mae,test/r2,test/rmse,test/task_loss,test/total_loss,test/vgae_loss
0,0,0.466804563999176,0.7123801708221436,0.6184464693069458,0.2536444365978241,1.377484917640686,1.12384033203125
