epoch,step,test/mae,test/r2,test/rmse,test/task_loss,test/total_loss,test/vgae_loss
0,0,0.38330599665641785,0.174075186252594,0.4892861247062683,0.8705684542655945,1.8246049880981445,0.95403653383255
