epoch,step,test/mae,test/r2,test/rmse,test/task_loss,test/total_loss,test/vgae_loss
0,0,0.3042249381542206,0.49121201038360596,0.3840264081954956,0.5364266037940979,1.6158418655395508,1.079415202140808
0,0,0.3042249381542206,0.49121201038360596,0.3840264081954956,0.5364266037940979,1.609946370124817,1.0735197067260742
