epoch,step,test/mae,test/r2,test/rmse,test/task_loss,test/total_loss,test/vgae_loss
0,0,91.42681121826172,0.5850720405578613,142.04598999023438,0.39594554901123047,2.248657464981079,1.8527120351791382
